,date,state,fips,cases,deaths,cases_d,deaths_d
545,2020-08-26,Alaska,2,5671,34,50,1
546,2020-08-27,Alaska,2,5752,34,81,0
547,2020-08-28,Alaska,2,5874,34,122,0
548,2020-08-29,Alaska,2,5985,34,111,0
549,2020-08-30,Alaska,2,6036,34,51,0
550,2020-08-31,Alaska,2,6075,34,39,0
551,2020-09-01,Alaska,2,6109,36,34,2
552,2020-09-02,Alaska,2,6181,36,72,0
553,2020-09-03,Alaska,2,6287,37,106,1
554,2020-09-04,Alaska,2,6416,37,129,0
555,2020-09-05,Alaska,2,6514,39,98,2
556,2020-09-06,Alaska,2,6603,39,89,0
557,2020-09-07,Alaska,2,6637,39,34,0
558,2020-09-08,Alaska,2,6670,39,33,0
559,2020-09-09,Alaska,2,6735,39,65,0
560,2020-09-10,Alaska,2,6860,39,125,0
561,2020-09-11,Alaska,2,6968,40,108,1
562,2020-09-12,Alaska,2,7074,41,106,1
563,2020-09-13,Alaska,2,7136,41,62,0
564,2020-09-14,Alaska,2,7213,41,77,0
565,2020-09-15,Alaska,2,7256,41,43,0
566,2020-09-16,Alaska,2,7308,41,52,0
567,2020-09-17,Alaska,2,7413,41,105,0
568,2020-09-18,Alaska,2,7528,42,115,1
569,2020-09-19,Alaska,2,7613,42,85,0
570,2020-09-20,Alaska,2,7704,42,91,0
571,2020-09-21,Alaska,2,7775,42,71,0
572,2020-09-22,Alaska,2,7821,42,46,0
573,2020-09-23,Alaska,2,7875,42,54,0
574,2020-09-24,Alaska,2,8015,43,140,1
575,2020-09-25,Alaska,2,8133,48,118,5
576,2020-09-26,Alaska,2,8244,48,111,0
577,2020-09-27,Alaska,2,8359,52,115,4
578,2020-09-28,Alaska,2,8477,52,118,0
579,2020-09-29,Alaska,2,8602,52,125,0
580,2020-09-30,Alaska,2,8707,52,105,0
581,2020-10-01,Alaska,2,8838,53,131,1
582,2020-10-02,Alaska,2,8964,53,126,0
583,2020-10-03,Alaska,2,9111,54,147,1
584,2020-10-04,Alaska,2,9300,54,189,0
585,2020-10-05,Alaska,2,9511,54,211,0
586,2020-10-06,Alaska,2,9656,54,145,0
587,2020-10-07,Alaska,2,9784,55,128,1
588,2020-10-08,Alaska,2,9919,56,135,1
589,2020-10-09,Alaska,2,10099,56,180,0
590,2020-10-10,Alaska,2,10350,56,251,0
591,2020-10-11,Alaska,2,10608,56,258,0
592,2020-10-12,Alaska,2,10805,56,197,0
593,2020-10-13,Alaska,2,10960,56,155,0
594,2020-10-14,Alaska,2,11103,60,143,4
595,2020-10-15,Alaska,2,11268,61,165,1
596,2020-10-16,Alaska,2,11496,62,228,1
597,2020-10-17,Alaska,2,11710,63,214,1
598,2020-10-18,Alaska,2,11934,63,224,0
599,2020-10-19,Alaska,2,12138,63,204,0
600,2020-10-20,Alaska,2,12349,63,211,0
601,2020-10-21,Alaska,2,12559,64,210,1
602,2020-10-22,Alaska,2,12790,64,231,0
603,2020-10-23,Alaska,2,13067,64,277,0
604,2020-10-24,Alaska,2,13439,64,372,0
605,2020-10-25,Alaska,2,13968,64,529,0
606,2020-10-26,Alaska,2,14316,64,348,0
607,2020-10-27,Alaska,2,14699,66,383,2
608,2020-10-28,Alaska,2,15053,67,354,1
609,2020-10-29,Alaska,2,15417,72,364,5
610,2020-10-30,Alaska,2,15803,76,386,4
611,2020-10-31,Alaska,2,16247,77,444,1
612,2020-11-01,Alaska,2,16597,78,350,1
613,2020-11-02,Alaska,2,16948,79,351,1
614,2020-11-03,Alaska,2,17339,79,391,0
615,2020-11-04,Alaska,2,17750,79,411,0
616,2020-11-05,Alaska,2,18064,79,314,0
617,2020-11-06,Alaska,2,18589,79,525,0
618,2020-11-07,Alaska,2,19194,79,605,0
619,2020-11-08,Alaska,2,19712,79,518,0
620,2020-11-09,Alaska,2,20185,79,473,0
621,2020-11-10,Alaska,2,20715,87,530,8
622,2020-11-11,Alaska,2,21211,90,496,3
623,2020-11-12,Alaska,2,21689,90,478,0
624,2020-11-13,Alaska,2,22282,91,593,1
625,2020-11-14,Alaska,2,23029,92,747,1
626,2020-11-15,Alaska,2,23688,92,659,0
627,2020-11-16,Alaska,2,24268,92,580,0
628,2020-11-17,Alaska,2,24909,94,641,2
629,2020-11-18,Alaska,2,25454,94,545,0
630,2020-11-19,Alaska,2,25946,95,492,1
631,2020-11-20,Alaska,2,26403,95,457,0
632,2020-11-21,Alaska,2,27079,95,676,0
633,2020-11-22,Alaska,2,27629,97,550,2
634,2020-11-23,Alaska,2,28128,97,499,0
635,2020-11-24,Alaska,2,28708,110,580,13
636,2020-11-25,Alaska,2,29386,110,678,0
637,2020-11-26,Alaska,2,29940,113,554,3
638,2020-11-27,Alaska,2,30612,113,672,0
639,2020-11-28,Alaska,2,31279,115,667,2
640,2020-11-29,Alaska,2,31896,115,617,0
641,2020-11-30,Alaska,2,32407,115,511,0
642,2020-12-01,Alaska,2,32911,116,504,1
643,2020-12-02,Alaska,2,33614,116,703,0
644,2020-12-03,Alaska,2,34377,124,763,8
645,2020-12-04,Alaska,2,35138,135,761,11
646,2020-12-05,Alaska,2,36083,136,945,1
647,2020-12-06,Alaska,2,36847,136,764,0
648,2020-12-07,Alaska,2,37350,139,503,3
649,2020-12-08,Alaska,2,37923,139,573,0
650,2020-12-09,Alaska,2,38510,143,587,4
651,2020-12-10,Alaska,2,39146,148,636,5
652,2020-12-11,Alaska,2,39773,151,627,3
653,2020-12-12,Alaska,2,40293,169,520,18
654,2020-12-13,Alaska,2,40934,169,641,0
655,2020-12-14,Alaska,2,41363,169,429,0
656,2020-12-15,Alaska,2,41645,172,282,3
657,2020-12-16,Alaska,2,42256,174,611,2
658,2020-12-17,Alaska,2,42639,176,383,2
659,2020-12-18,Alaska,2,43132,176,493,0
660,2020-12-19,Alaska,2,43468,177,336,1
661,2020-12-20,Alaska,2,43649,176,181,-1
662,2020-12-21,Alaska,2,43801,176,152,0
663,2020-12-22,Alaska,2,44241,186,440,10
664,2020-12-23,Alaska,2,44602,189,361,3
665,2020-12-24,Alaska,2,44876,191,274,2
666,2020-12-25,Alaska,2,44876,191,0,0
667,2020-12-26,Alaska,2,45247,192,371,1
668,2020-12-27,Alaska,2,45547,192,300,0
669,2020-12-28,Alaska,2,45674,192,127,0
670,2020-12-29,Alaska,2,45856,193,182,1
671,2020-12-30,Alaska,2,46241,195,385,2
672,2020-12-31,Alaska,2,46740,198,499,3
673,2021-01-01,Alaska,2,46740,198,0,0
674,2021-01-02,Alaska,2,47549,207,809,9
675,2021-01-03,Alaska,2,47846,207,297,0
676,2021-01-04,Alaska,2,48110,209,264,2
677,2021-01-05,Alaska,2,48302,209,192,0
678,2021-01-06,Alaska,2,48636,211,334,2
679,2021-01-07,Alaska,2,48961,214,325,3
680,2021-01-08,Alaska,2,49366,214,405,0
681,2021-01-09,Alaska,2,49681,215,315,1
682,2021-01-10,Alaska,2,49935,215,254,0
683,2021-01-11,Alaska,2,50111,215,176,0
684,2021-01-12,Alaska,2,50243,216,132,1
685,2021-01-13,Alaska,2,50526,217,283,1
686,2021-01-14,Alaska,2,50861,219,335,2
687,2021-01-15,Alaska,2,51163,220,302,1
688,2021-01-16,Alaska,2,51347,220,184,0
689,2021-01-17,Alaska,2,51630,220,283,0
690,2021-01-18,Alaska,2,51785,220,155,0
691,2021-01-19,Alaska,2,51914,221,129,1
692,2021-01-20,Alaska,2,52081,244,167,23
693,2021-01-21,Alaska,2,52282,245,201,1
694,2021-01-22,Alaska,2,52572,245,290,0
695,2021-01-23,Alaska,2,52820,250,248,5
696,2021-01-24,Alaska,2,52982,250,162,0
697,2021-01-25,Alaska,2,53061,250,79,0
698,2021-01-26,Alaska,2,53143,251,82,1
699,2021-01-27,Alaska,2,53322,252,179,1
700,2021-01-28,Alaska,2,53524,253,202,1
701,2021-01-29,Alaska,2,53705,253,181,0
702,2021-01-30,Alaska,2,53851,253,146,0
703,2021-01-31,Alaska,2,53985,253,134,0
704,2021-02-01,Alaska,2,54091,253,106,0
705,2021-02-02,Alaska,2,54223,269,132,16
706,2021-02-03,Alaska,2,54447,269,224,0
707,2021-02-04,Alaska,2,54631,269,184,0
708,2021-02-05,Alaska,2,54880,269,249,0
709,2021-02-06,Alaska,2,54880,269,0,0
710,2021-02-07,Alaska,2,54880,269,0,0
711,2021-02-08,Alaska,2,55374,269,494,0
712,2021-02-09,Alaska,2,55500,269,126,0
713,2021-02-10,Alaska,2,55701,269,201,0
714,2021-02-11,Alaska,2,55850,269,149,0
715,2021-02-12,Alaska,2,56008,271,158,2
716,2021-02-13,Alaska,2,56008,271,0,0
717,2021-02-14,Alaska,2,56008,271,0,0
718,2021-02-15,Alaska,2,56008,271,0,0
719,2021-02-16,Alaska,2,56504,276,496,5
720,2021-02-17,Alaska,2,56559,277,55,1
721,2021-02-18,Alaska,2,56768,277,209,0
722,2021-02-19,Alaska,2,56979,278,211,1
723,2021-02-20,Alaska,2,56979,278,0,0
724,2021-02-21,Alaska,2,56979,278,0,0
725,2021-02-22,Alaska,2,57316,279,337,1
726,2021-02-23,Alaska,2,57371,279,55,0
727,2021-02-24,Alaska,2,57550,279,179,0
728,2021-02-25,Alaska,2,57735,279,185,0
729,2021-02-26,Alaska,2,57846,279,111,0
730,2021-02-27,Alaska,2,57846,279,0,0
731,2021-02-28,Alaska,2,57846,279,0,0
732,2021-03-01,Alaska,2,58229,289,383,10
733,2021-03-02,Alaska,2,58383,290,154,1
734,2021-03-03,Alaska,2,58574,291,191,1
735,2021-03-04,Alaska,2,58722,291,148,0
736,2021-03-05,Alaska,2,58870,292,148,1
737,2021-03-06,Alaska,2,58870,292,0,0
738,2021-03-07,Alaska,2,58870,292,0,0
739,2021-03-08,Alaska,2,59210,291,340,-1
740,2021-03-09,Alaska,2,59299,291,89,0
741,2021-03-10,Alaska,2,59451,291,152,0
742,2021-03-11,Alaska,2,59689,291,238,0
743,2021-03-12,Alaska,2,59796,292,107,1
744,2021-03-13,Alaska,2,59796,292,0,0
745,2021-03-14,Alaska,2,59796,292,0,0
746,2021-03-15,Alaska,2,60174,292,378,0
747,2021-03-16,Alaska,2,60277,292,103,0
748,2021-03-17,Alaska,2,60451,293,174,1
749,2021-03-18,Alaska,2,60606,296,155,3
750,2021-03-19,Alaska,2,60683,296,77,0
751,2021-03-20,Alaska,2,60683,296,0,0
752,2021-03-21,Alaska,2,60683,296,0,0
753,2021-03-22,Alaska,2,61034,296,351,0
754,2021-03-23,Alaska,2,61212,298,178,2
755,2021-03-24,Alaska,2,61411,298,199,0
756,2021-03-25,Alaska,2,61558,299,147,1
757,2020-01-26,Arizona,4,1,0,1,0
758,2020-01-27,Arizona,4,1,0,0,0
759,2020-01-28,Arizona,4,1,0,0,0
760,2020-01-29,Arizona,4,1,0,0,0
761,2020-01-30,Arizona,4,1,0,0,0
762,2020-01-31,Arizona,4,1,0,0,0
763,2020-02-01,Arizona,4,1,0,0,0
764,2020-02-02,Arizona,4,1,0,0,0
765,2020-02-03,Arizona,4,1,0,0,0
766,2020-02-04,Arizona,4,1,0,0,0
767,2020-02-05,Arizona,4,1,0,0,0
768,2020-02-06,Arizona,4,1,0,0,0
769,2020-02-07,Arizona,4,1,0,0,0
770,2020-02-08,Arizona,4,1,0,0,0
771,2020-02-09,Arizona,4,1,0,0,0
772,2020-02-10,Arizona,4,1,0,0,0
773,2020-02-11,Arizona,4,1,0,0,0
774,2020-02-12,Arizona,4,1,0,0,0
775,2020-02-13,Arizona,4,1,0,0,0
776,2020-02-14,Arizona,4,1,0,0,0
777,2020-02-15,Arizona,4,1,0,0,0
778,2020-02-16,Arizona,4,1,0,0,0
779,2020-02-17,Arizona,4,1,0,0,0
780,2020-02-18,Arizona,4,1,0,0,0
781,2020-02-19,Arizona,4,1,0,0,0
782,2020-02-20,Arizona,4,1,0,0,0
783,2020-02-21,Arizona,4,1,0,0,0
784,2020-02-22,Arizona,4,1,0,0,0
785,2020-02-23,Arizona,4,1,0,0,0
786,2020-02-24,Arizona,4,1,0,0,0
787,2020-02-25,Arizona,4,1,0,0,0
788,2020-02-26,Arizona,4,1,0,0,0
789,2020-02-27,Arizona,4,1,0,0,0
790,2020-02-28,Arizona,4,1,0,0,0
791,2020-02-29,Arizona,4,1,0,0,0
792,2020-03-01,Arizona,4,1,0,0,0
793,2020-03-02,Arizona,4,1,0,0,0
794,2020-03-03,Arizona,4,2,0,1,0
795,2020-03-04,Arizona,4,2,0,0,0
796,2020-03-05,Arizona,4,2,0,0,0
797,2020-03-06,Arizona,4,3,0,1,0
798,2020-03-07,Arizona,4,5,0,2,0
799,2020-03-08,Arizona,4,5,0,0,0
800,2020-03-09,Arizona,4,6,0,1,0
801,2020-03-10,Arizona,4,6,0,0,0
802,2020-03-11,Arizona,4,9,0,3,0
803,2020-03-12,Arizona,4,9,0,0,0
804,2020-03-13,Arizona,4,9,0,0,0
805,2020-03-14,Arizona,4,12,0,3,0
806,2020-03-15,Arizona,4,13,0,1,0
807,2020-03-16,Arizona,4,18,0,5,0
808,2020-03-17,Arizona,4,20,0,2,0
809,2020-03-18,Arizona,4,28,0,8,0
810,2020-03-19,Arizona,4,47,0,19,0
811,2020-03-20,Arizona,4,70,1,23,1
812,2020-03-21,Arizona,4,104,1,34,0
813,2020-03-22,Arizona,4,153,2,49,1
814,2020-03-23,Arizona,4,234,2,81,0
815,2020-03-24,Arizona,4,326,6,92,4
816,2020-03-25,Arizona,4,402,6,76,0
817,2020-03-26,Arizona,4,508,8,106,2
818,2020-03-27,Arizona,4,665,15,157,7
819,2020-03-28,Arizona,4,773,15,108,0
820,2020-03-29,Arizona,4,930,18,157,3
821,2020-03-30,Arizona,4,1169,20,239,2
822,2020-03-31,Arizona,4,1298,24,129,4
823,2020-04-01,Arizona,4,1413,29,115,5
824,2020-04-02,Arizona,4,1600,35,187,6
825,2020-04-03,Arizona,4,1769,41,169,6
826,2020-04-04,Arizona,4,2019,53,250,12
827,2020-04-05,Arizona,4,2269,64,250,11
828,2020-04-06,Arizona,4,2466,67,197,3
829,2020-04-07,Arizona,4,2577,77,111,10
830,2020-04-08,Arizona,4,2726,80,149,3
831,2020-04-09,Arizona,4,3018,89,292,9
832,2020-04-10,Arizona,4,3112,97,94,8
833,2020-04-11,Arizona,4,3393,112,281,15
834,2020-04-12,Arizona,4,3539,117,146,5
835,2020-04-13,Arizona,4,3702,122,163,5
836,2020-04-14,Arizona,4,3806,131,104,9
837,2020-04-15,Arizona,4,3962,142,156,11
838,2020-04-16,Arizona,4,4234,152,272,10
839,2020-04-17,Arizona,4,4507,174,273,22
840,2020-04-18,Arizona,4,4719,181,212,7
841,2020-04-19,Arizona,4,4929,188,210,7
842,2020-04-20,Arizona,4,5064,191,135,3
843,2020-04-21,Arizona,4,5251,213,187,22
844,2020-04-22,Arizona,4,5459,236,208,23
845,2020-04-23,Arizona,4,5769,257,310,21
846,2020-04-24,Arizona,4,6045,268,276,11
847,2020-04-25,Arizona,4,6280,275,235,7
848,2020-04-26,Arizona,4,6526,277,246,2
849,2020-04-27,Arizona,4,6716,277,190,0
850,2020-04-28,Arizona,4,6948,297,232,20
851,2020-04-29,Arizona,4,7202,308,254,11
852,2020-04-30,Arizona,4,7648,320,446,12
853,2020-05-01,Arizona,4,7962,330,314,10
854,2020-05-02,Arizona,4,8364,353,402,23
855,2020-05-03,Arizona,4,8640,362,276,9
856,2020-05-04,Arizona,4,8919,362,279,0
857,2020-05-05,Arizona,4,9305,395,386,33
858,2020-05-06,Arizona,4,9707,426,402,31
859,2020-05-07,Arizona,4,9945,450,238,24
860,2020-05-08,Arizona,4,10526,517,581,67
861,2020-05-09,Arizona,4,10960,532,434,15
862,2020-05-10,Arizona,4,11119,536,159,4
863,2020-05-11,Arizona,4,11380,542,261,6
864,2020-05-12,Arizona,4,11736,562,356,20
865,2020-05-13,Arizona,4,12176,594,440,32
866,2020-05-14,Arizona,4,12674,624,498,30
867,2020-05-15,Arizona,4,13169,651,495,27
868,2020-05-16,Arizona,4,13631,679,462,28
869,2020-05-17,Arizona,4,13937,680,306,1
870,2020-05-18,Arizona,4,14170,686,233,6
871,2020-05-19,Arizona,4,14566,704,396,18
872,2020-05-20,Arizona,4,14897,747,331,43
873,2020-05-21,Arizona,4,15315,763,418,16
874,2020-05-22,Arizona,4,15608,775,293,12
875,2020-05-23,Arizona,4,16040,799,432,24
876,2020-05-24,Arizona,4,16339,800,299,1
877,2020-05-25,Arizona,4,16561,806,222,6
878,2020-05-26,Arizona,4,16783,807,222,1
879,2020-05-27,Arizona,4,17262,831,479,24
880,2020-05-28,Arizona,4,17763,857,501,26
881,2020-05-29,Arizona,4,18465,885,702,28
882,2020-05-30,Arizona,4,19255,903,790,18
883,2020-05-31,Arizona,4,19936,906,681,3
884,2020-06-01,Arizona,4,20123,918,187,12
885,2020-06-02,Arizona,4,21250,943,1127,25
886,2020-06-03,Arizona,4,22245,983,995,40
887,2020-06-04,Arizona,4,22818,1000,573,17
888,2020-06-05,Arizona,4,24369,1016,1551,16
889,2020-06-06,Arizona,4,25517,1046,1148,30
890,2020-06-07,Arizona,4,26924,1048,1407,2
891,2020-06-08,Arizona,4,27761,1052,837,4
892,2020-06-09,Arizona,4,28396,1074,635,22
893,2020-06-10,Arizona,4,29981,1100,1585,26
894,2020-06-11,Arizona,4,31525,1130,1544,30
895,2020-06-12,Arizona,4,33167,1157,1642,27
896,2020-06-13,Arizona,4,34773,1190,1606,33
897,2020-06-14,Arizona,4,35953,1194,1180,4
898,2020-06-15,Arizona,4,37005,1204,1052,10
899,2020-06-16,Arizona,4,39298,1228,2293,24
900,2020-06-17,Arizona,4,41159,1252,1861,24
901,2020-06-18,Arizona,4,43731,1287,2572,35
902,2020-06-19,Arizona,4,46914,1322,3183,35
903,2020-06-20,Arizona,4,50198,1347,3284,25
904,2020-06-21,Arizona,4,52666,1350,2468,3
905,2020-06-22,Arizona,4,54767,1354,2101,4
906,2020-06-23,Arizona,4,58397,1398,3630,44
907,2020-06-24,Arizona,4,60207,1467,1810,69
908,2020-06-25,Arizona,4,63297,1495,3090,28
909,2020-06-26,Arizona,4,66676,1537,3379,42
910,2020-06-27,Arizona,4,70152,1581,3476,44
911,2020-06-28,Arizona,4,73961,1594,3809,13
912,2020-06-29,Arizona,4,74602,1598,641,4
913,2020-06-30,Arizona,4,79399,1645,4797,47
914,2020-07-01,Arizona,4,84152,1726,4753,81
915,2020-07-02,Arizona,4,87495,1766,3343,40
916,2020-07-03,Arizona,4,91894,1802,4399,36
917,2020-07-04,Arizona,4,94616,1821,2722,19
918,2020-07-05,Arizona,4,98126,1829,3510,8
919,2020-07-06,Arizona,4,101542,1832,3416,3
920,2020-07-07,Arizona,4,105159,1933,3617,101
921,2020-07-08,Arizona,4,108710,1973,3551,40
922,2020-07-09,Arizona,4,112783,2047,4073,74
923,2020-07-10,Arizona,4,116947,2093,4164,46
924,2020-07-11,Arizona,4,119991,2158,3044,65
925,2020-07-12,Arizona,4,122479,2239,2488,81
926,2020-07-13,Arizona,4,123917,2250,1438,11
927,2020-07-14,Arizona,4,128126,2341,4209,91
928,2020-07-15,Arizona,4,131411,2442,3285,101
929,2020-07-16,Arizona,4,134730,2506,3319,64
930,2020-07-17,Arizona,4,138575,2597,3845,91
931,2020-07-18,Arizona,4,141333,2733,2758,136
932,2020-07-19,Arizona,4,143644,2768,2311,35
933,2020-07-20,Arizona,4,145320,2795,1676,27
934,2020-07-21,Arizona,4,148730,2918,3410,123
935,2020-07-22,Arizona,4,150659,2976,1929,58
936,2020-07-23,Arizona,4,153029,3067,2370,91
937,2020-07-24,Arizona,4,156392,3156,3363,89
938,2020-07-25,Arizona,4,160055,3288,3663,132
939,2020-07-26,Arizona,4,162041,3313,1986,25
940,2020-07-27,Arizona,4,163918,3320,1877,7
941,2020-07-28,Arizona,4,165994,3424,2076,104
942,2020-07-29,Arizona,4,168361,3470,2367,46
943,2020-07-30,Arizona,4,170905,3628,2544,158
944,2020-07-31,Arizona,4,174108,3695,3203,67
945,2020-08-01,Arizona,4,177019,3753,2911,58
946,2020-08-02,Arizona,4,178473,3769,1454,16
947,2020-08-03,Arizona,4,179506,3785,1033,16
948,2020-08-04,Arizona,4,180537,3850,1031,65
949,2020-08-05,Arizona,4,182230,3933,1693,83
950,2020-08-06,Arizona,4,183744,4005,1514,72
951,2020-08-07,Arizona,4,185104,4085,1360,80
952,2020-08-08,Arizona,4,186226,4140,1122,55
953,2020-08-09,Arizona,4,187086,4152,860,12
954,2020-08-10,Arizona,4,187634,4157,548,5
955,2020-08-11,Arizona,4,188780,4205,1146,48
956,2020-08-12,Arizona,4,189522,4348,742,143
957,2020-08-13,Arizona,4,190850,4385,1328,37
958,2020-08-14,Arizona,4,191810,4426,960,41
959,2020-08-15,Arizona,4,192670,4497,860,71
960,2020-08-16,Arizona,4,193554,4509,884,12
961,2020-08-17,Arizona,4,194027,4509,473,0
962,2020-08-18,Arizona,4,194931,4535,904,26
963,2020-08-19,Arizona,4,195568,4643,637,108
964,2020-08-20,Arizona,4,196305,4688,737,45
965,2020-08-21,Arizona,4,196925,4698,620,10
966,2020-08-22,Arizona,4,197909,4760,984,62
967,2020-08-23,Arizona,4,198117,4775,208,15
968,2020-08-24,Arizona,4,198421,4775,304,0
969,2020-08-25,Arizona,4,199293,4796,872,21
970,2020-08-26,Arizona,4,199495,4899,202,103
971,2020-08-27,Arizona,4,200172,4932,677,33
972,2020-08-28,Arizona,4,200694,4980,522,48
973,2020-08-29,Arizona,4,201317,5010,623,30
974,2020-08-30,Arizona,4,201695,5033,378,23
975,2020-08-31,Arizona,4,201866,5031,171,-2
976,2020-09-01,Arizona,4,202375,5048,509,17
977,2020-09-02,Arizona,4,202898,5070,523,22
978,2020-09-03,Arizona,4,203964,5133,1066,63
979,2020-09-04,Arizona,4,204686,5174,722,41
980,2020-09-05,Arizona,4,205518,5207,832,33
981,2020-09-06,Arizona,4,205772,5221,254,14
982,2020-09-07,Arizona,4,205971,5219,199,-2
983,2020-09-08,Arizona,4,206048,5221,77,2
984,2020-09-09,Arizona,4,206548,5253,500,32
985,2020-09-10,Arizona,4,207002,5275,454,22
986,2020-09-11,Arizona,4,207525,5290,523,15
987,2020-09-12,Arizona,4,208128,5316,603,26
988,2020-09-13,Arizona,4,208514,5322,386,6
989,2020-09-14,Arizona,4,208726,5322,212,0
990,2020-09-15,Arizona,4,209215,5346,489,24
991,2020-09-16,Arizona,4,209911,5376,696,30
992,2020-09-17,Arizona,4,211663,5411,1752,35
993,2020-09-18,Arizona,4,213663,5455,2000,44
994,2020-09-19,Arizona,4,213551,5471,-112,16
995,2020-09-20,Arizona,4,214018,5480,467,9
996,2020-09-21,Arizona,4,214251,5482,233,2
997,2020-09-22,Arizona,4,214846,5501,595,19
998,2020-09-23,Arizona,4,215284,5526,438,25
999,2020-09-24,Arizona,4,215852,5560,568,34
1000,2020-09-25,Arizona,4,216367,5588,515,28
1001,2020-09-26,Arizona,4,216826,5623,459,35
1002,2020-09-27,Arizona,4,217237,5623,411,0
1003,2020-09-28,Arizona,4,217513,5624,276,1
1004,2020-09-29,Arizona,4,218185,5632,672,8
1005,2020-09-30,Arizona,4,218511,5654,326,22
1006,2020-10-01,Arizona,4,219214,5674,703,20
1007,2020-10-02,Arizona,4,219778,5693,564,19
1008,2020-10-03,Arizona,4,220403,5705,625,12
1009,2020-10-04,Arizona,4,220757,5706,354,1
1010,2020-10-05,Arizona,4,221091,5707,334,1
1011,2020-10-06,Arizona,4,221937,5713,846,6
1012,2020-10-07,Arizona,4,222558,5733,621,20
1013,2020-10-08,Arizona,4,223407,5743,849,10
1014,2020-10-09,Arizona,4,224101,5746,694,3
1015,2020-10-10,Arizona,4,224985,5759,884,13
1016,2020-10-11,Arizona,4,225575,5759,590,0
1017,2020-10-12,Arizona,4,226072,5759,497,0
1018,2020-10-13,Arizona,4,226749,5767,677,8
1019,2020-10-14,Arizona,4,227660,5772,911,5
1020,2020-10-15,Arizona,4,228748,5789,1088,17
1021,2020-10-16,Arizona,4,229508,5806,760,17
1022,2020-10-17,Arizona,4,230412,5824,904,18
1023,2020-10-18,Arizona,4,231149,5827,737,3
1024,2020-10-19,Arizona,4,231933,5830,784,3
1025,2020-10-20,Arizona,4,232939,5837,1006,7
1026,2020-10-21,Arizona,4,233948,5854,1009,17
1027,2020-10-22,Arizona,4,234914,5859,966,5
1028,2020-10-23,Arizona,4,235910,5865,996,6
1029,2020-10-24,Arizona,4,236898,5870,988,5
1030,2020-10-25,Arizona,4,238200,5874,1302,4
1031,2020-10-26,Arizona,4,239193,5875,993,1
1032,2020-10-27,Arizona,4,240158,5891,965,16
1033,2020-10-28,Arizona,4,241259,5906,1101,15
1034,2020-10-29,Arizona,4,242510,5920,1251,14
1035,2020-10-30,Arizona,4,244099,5934,1589,14
1036,2020-10-31,Arizona,4,245962,5979,1863,45
1037,2020-11-01,Arizona,4,247484,5981,1522,2
1038,2020-11-02,Arizona,4,248293,5982,809,1
1039,2020-11-03,Arizona,4,249841,6022,1548,40
1040,2020-11-04,Arizona,4,250853,6059,1012,37
1041,2020-11-05,Arizona,4,252843,6087,1990,28
1042,2020-11-06,Arizona,4,254961,6111,2118,24
1043,2020-11-07,Arizona,4,257384,6147,2423,36
1044,2020-11-08,Arizona,4,259299,6164,1915,17
1045,2020-11-09,Arizona,4,260646,6164,1347,0
1046,2020-11-10,Arizona,4,263445,6198,2799,34
1047,2020-11-11,Arizona,4,265195,6228,1750,30
1048,2020-11-12,Arizona,4,266644,6240,1449,12
1049,2020-11-13,Arizona,4,270596,6257,3952,17
1050,2020-11-14,Arizona,4,273400,6300,2804,43
1051,2020-11-15,Arizona,4,275523,6302,2123,2
1052,2020-11-16,Arizona,4,277179,6302,1656,0
1053,2020-11-17,Arizona,4,281284,6320,4105,18
1054,2020-11-18,Arizona,4,284554,6365,3270,45
1055,2020-11-19,Arizona,4,288807,6384,4253,19
1056,2020-11-20,Arizona,4,292880,6427,4073,43
1057,2020-11-21,Arizona,4,296997,6459,4117,32
1058,2020-11-22,Arizona,4,299698,6464,2701,5
1059,2020-11-23,Arizona,4,303188,6465,3490,1
1060,2020-11-24,Arizona,4,307943,6515,4755,50
1061,2020-11-25,Arizona,4,311727,6529,3784,14
1062,2020-11-26,Arizona,4,314326,6568,2599,39
1063,2020-11-27,Arizona,4,318695,6588,4369,20
1064,2020-11-28,Arizona,4,322774,6624,4079,36
1065,2020-11-29,Arizona,4,325995,6635,3221,11
1066,2020-11-30,Arizona,4,327046,6640,1051,5
1067,2020-12-01,Arizona,4,338254,6692,11208,52
1068,2020-12-02,Arizona,4,342925,6755,4671,63
1069,2020-12-03,Arizona,4,348134,6834,5209,79
1070,2020-12-04,Arizona,4,355054,6885,6920,51
1071,2020-12-05,Arizona,4,361186,6940,6132,55
1072,2020-12-06,Arizona,4,364276,6950,3090,10
1073,2020-12-07,Arizona,4,366364,6950,2088,0
1074,2020-12-08,Arizona,4,379662,6985,13298,35
1075,2020-12-09,Arizona,4,384241,7081,4579,96
1076,2020-12-10,Arizona,4,390047,7173,5806,92
1077,2020-12-11,Arizona,4,398150,7250,8103,77
1078,2020-12-12,Arizona,4,405656,7340,7506,90
1079,2020-12-13,Arizona,4,408646,7357,2990,17
1080,2020-12-14,Arizona,4,420459,7358,11813,1
1081,2020-12-15,Arizona,4,427121,7428,6662,70
1082,2020-12-16,Arizona,4,431330,7558,4209,130
1083,2020-12-17,Arizona,4,438514,7711,7184,153
1084,2020-12-18,Arizona,4,444038,7819,5524,108
1085,2020-12-19,Arizona,4,450807,7956,6769,137
1086,2020-12-20,Arizona,4,453601,7971,2794,15
1087,2020-12-21,Arizona,4,461345,7972,7744,1
1088,2020-12-22,Arizona,4,470351,8133,9006,161
